channel_name,post_id,text_short,link,post_datetime,current_views,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
"Секреты аналитики | Data Science, BI, Tableau",17359,**Excel для начинающ,https://t.me/analytics_secrets/3010,2025-01-18 12:40:18,5856,1792.0 (30.6%),720.0 (12.3%),473.0 (8.08%),198.0 (3.38%),256.0 (4.37%),128.0 (2.19%),186.0 (3.18%),66.0 (1.13%),53.0 (0.91%),96.0 (1.64%),53.0 (0.91%),52.0 (0.89%),87.0 (1.49%),35.0 (0.6%),33.0 (0.56%),150.0 (2.56%),109.0 (1.86%),62.0 (1.06%),25.0 (0.43%),38.0 (0.65%),22.0 (0.38%),49.0 (0.84%),36.0 (0.61%),32.0 (0.55%),38.0 (0.65%),23.0 (0.39%),52.0 (0.89%),35.0 (0.6%),57.0 (0.97%),19.0 (0.32%),40.0 (0.68%),20.0 (0.34%),70.0 (1.2%),50.0 (0.85%),24.0 (0.41%),32.0 (0.55%),27.0 (0.46%),53.0 (0.91%),47.0 (0.8%),24.0 (0.41%),38.0 (0.65%),22.0 (0.38%),9.0 (0.15%),21.0 (0.36%),19.0 (0.32%),27.0 (0.46%),23.0 (0.39%),22.0 (0.38%),5.0 (0.09%),17.0 (0.29%),15.0 (0.26%),35.0 (0.6%),20.0 (0.34%),22.0 (0.38%),21.0 (0.36%),13.0 (0.22%),21.0 (0.36%),19.0 (0.32%),33.0 (0.56%),14.0 (0.24%),15.0 (0.26%),7.0 (0.12%),10.0 (0.17%),13.0 (0.22%),20.0 (0.34%),13.0 (0.22%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
LEFT JOIN,17354,**Что умеет Superset,https://t.me/leftjoin/1703,2025-01-18 10:56:46,16680,4004.0 (24.0%),438.0 (2.63%),8895.0 (53.33%),531.0 (3.18%),247.0 (1.48%),157.0 (0.94%),102.0 (0.61%),114.0 (0.68%),53.0 (0.32%),261.0 (1.56%),165.0 (0.99%),108.0 (0.65%),92.0 (0.55%),269.0 (1.61%),122.0 (0.73%),64.0 (0.38%),99.0 (0.59%),69.0 (0.41%),84.0 (0.5%),69.0 (0.41%),25.0 (0.15%),31.0 (0.19%),14.0 (0.08%),27.0 (0.16%),49.0 (0.29%),32.0 (0.19%),28.0 (0.17%),46.0 (0.28%),19.0 (0.11%),18.0 (0.11%),22.0 (0.13%),29.0 (0.17%),16.0 (0.1%),11.0 (0.07%),31.0 (0.19%),7.0 (0.04%),10.0 (0.06%),19.0 (0.11%),23.0 (0.14%),16.0 (0.1%),18.0 (0.11%),8.0 (0.05%),3.0 (0.02%),7.0 (0.04%),10.0 (0.06%),13.0 (0.08%),20.0 (0.12%),16.0 (0.1%),11.0 (0.07%),6.0 (0.04%),5.0 (0.03%),12.0 (0.07%),8.0 (0.05%),18.0 (0.11%),10.0 (0.06%),9.0 (0.05%),9.0 (0.05%),4.0 (0.02%),19.0 (0.11%),13.0 (0.08%),10.0 (0.06%),7.0 (0.04%),6.0 (0.04%),5.0 (0.03%),3.0 (0.02%),9.0 (0.05%),5.0 (0.03%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Дизраптор,17356,**Отстрел профи-само,https://t.me/disruptors_official/2162,2025-01-18 10:36:31,15887,7198.0 (45.31%),2552.0 (16.06%),1400.0 (8.81%),462.0 (2.91%),532.0 (3.35%),441.0 (2.78%),211.0 (1.33%),212.0 (1.33%),269.0 (1.69%),296.0 (1.86%),257.0 (1.62%),132.0 (0.83%),106.0 (0.67%),103.0 (0.65%),79.0 (0.5%),107.0 (0.67%),148.0 (0.93%),76.0 (0.48%),110.0 (0.69%),78.0 (0.49%),83.0 (0.52%),53.0 (0.33%),49.0 (0.31%),33.0 (0.21%),69.0 (0.43%),56.0 (0.35%),33.0 (0.21%),21.0 (0.13%),52.0 (0.33%),53.0 (0.33%),31.0 (0.2%),62.0 (0.39%),24.0 (0.15%),24.0 (0.15%),57.0 (0.36%),21.0 (0.13%),13.0 (0.08%),25.0 (0.16%),12.0 (0.08%),17.0 (0.11%),28.0 (0.18%),47.0 (0.3%),10.0 (0.06%),16.0 (0.1%),12.0 (0.08%),12.0 (0.08%),8.0 (0.05%),8.0 (0.05%),17.0 (0.11%),17.0 (0.11%),11.0 (0.07%),15.0 (0.09%),11.0 (0.07%),9.0 (0.06%),8.0 (0.05%),9.0 (0.06%),8.0 (0.05%),10.0 (0.06%),9.0 (0.06%),14.0 (0.09%),8.0 (0.05%),10.0 (0.06%),9.0 (0.06%),8.0 (0.05%),6.0 (0.04%),9.0 (0.06%),1.0 (0.01%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
"Секреты аналитики | Data Science, BI, Tableau",17355,**Ищете где скачать ,https://t.me/analytics_secrets/3009,2025-01-18 10:30:00,3595,1755.0 (48.82%),439.0 (12.21%),575.0 (15.99%),250.0 (6.95%),136.0 (3.78%),115.0 (3.2%),232.0 (6.45%),64.0 (1.78%),29.0 (0.81%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Инжиниринг Данных,17352,Каникулы закончились,https://t.me/rockyourdata/4992,2025-01-17 23:41:12,10436,3302.0 (31.64%),433.0 (4.15%),389.0 (3.73%),239.0 (2.29%),2140.0 (20.51%),596.0 (5.71%),371.0 (3.56%),172.0 (1.65%),72.0 (0.69%),535.0 (5.13%),240.0 (2.3%),642.0 (6.15%),174.0 (1.67%),100.0 (0.96%),92.0 (0.88%),26.0 (0.25%),249.0 (2.39%),32.0 (0.31%),33.0 (0.32%),70.0 (0.67%),72.0 (0.69%),15.0 (0.14%),21.0 (0.2%),15.0 (0.14%),19.0 (0.18%),5.0 (0.05%),15.0 (0.14%),9.0 (0.09%),32.0 (0.31%),12.0 (0.11%),20.0 (0.19%),21.0 (0.2%),17.0 (0.16%),11.0 (0.11%),11.0 (0.11%),16.0 (0.15%),12.0 (0.11%),11.0 (0.11%),17.0 (0.16%),6.0 (0.06%),8.0 (0.08%),8.0 (0.08%),3.0 (0.03%),7.0 (0.07%),17.0 (0.16%),11.0 (0.11%),6.0 (0.06%),9.0 (0.09%),8.0 (0.08%),6.0 (0.06%),5.0 (0.05%),6.0 (0.06%),2.0 (0.02%),7.0 (0.07%),6.0 (0.06%),5.0 (0.05%),5.0 (0.05%),3.0 (0.03%),12.0 (0.11%),11.0 (0.11%),6.0 (0.06%),5.0 (0.05%),12.0 (0.11%),1.0 (0.01%),2.0 (0.02%),1.0 (0.01%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Noukash life,17351,**Задачи с тех скрин,https://t.me/noukashblog/528,2025-01-17 19:43:01,7530,2665.0 (35.39%),339.0 (4.5%),256.0 (3.4%),188.0 (2.5%),1543.0 (20.49%),174.0 (2.31%),148.0 (1.97%),131.0 (1.74%),1144.0 (15.19%),830.0 (11.02%),112.0 (1.49%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Noukash,17537,**Задачи с тех скрин,https://t.me/noukashblog/528,2025-01-17 19:43:01,10034,0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),7583.0 (75.57%),181.0 (1.8%),322.0 (3.21%),72.0 (0.72%),121.0 (1.21%),181.0 (1.8%),47.0 (0.47%),126.0 (1.26%),42.0 (0.42%),173.0 (1.72%),48.0 (0.48%),44.0 (0.44%),28.0 (0.28%),64.0 (0.64%),73.0 (0.73%),81.0 (0.81%),82.0 (0.82%),32.0 (0.32%),50.0 (0.5%),46.0 (0.46%),39.0 (0.39%),26.0 (0.26%),22.0 (0.22%),34.0 (0.34%),35.0 (0.35%),9.0 (0.09%),16.0 (0.16%),50.0 (0.5%),11.0 (0.11%),29.0 (0.29%),16.0 (0.16%),20.0 (0.2%),10.0 (0.1%),6.0 (0.06%),12.0 (0.12%),27.0 (0.27%),20.0 (0.2%),16.0 (0.16%),12.0 (0.12%),7.0 (0.07%),8.0 (0.08%),13.0 (0.13%),22.0 (0.22%),13.0 (0.13%),14.0 (0.14%),18.0 (0.18%),17.0 (0.17%),12.0 (0.12%),16.0 (0.16%),11.0 (0.11%),19.0 (0.19%),15.0 (0.15%),13.0 (0.13%),3.0 (0.03%),5.0 (0.05%),14.0 (0.14%),8.0 (0.08%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Simulative,17343,📊** Строим рекоменда,https://t.me/simulative_official/2135,2025-01-17 15:55:13,2968,757.0 (25.51%),142.0 (4.78%),137.0 (4.62%),142.0 (4.78%),579.0 (19.51%),144.0 (4.85%),90.0 (3.03%),83.0 (2.8%),139.0 (4.68%),34.0 (1.15%),55.0 (1.85%),30.0 (1.01%),64.0 (2.16%),136.0 (4.58%),39.0 (1.31%),26.0 (0.88%),11.0 (0.37%),24.0 (0.81%),16.0 (0.54%),19.0 (0.64%),19.0 (0.64%),8.0 (0.27%),17.0 (0.57%),10.0 (0.34%),7.0 (0.24%),12.0 (0.4%),28.0 (0.94%),13.0 (0.44%),13.0 (0.44%),14.0 (0.47%),8.0 (0.27%),16.0 (0.54%),16.0 (0.54%),12.0 (0.4%),6.0 (0.2%),4.0 (0.13%),1.0 (0.03%),2.0 (0.07%),3.0 (0.1%),5.0 (0.17%),7.0 (0.24%),4.0 (0.13%),5.0 (0.17%),2.0 (0.07%),4.0 (0.13%),1.0 (0.03%),7.0 (0.24%),3.0 (0.1%),4.0 (0.13%),4.0 (0.13%),6.0 (0.2%),4.0 (0.13%),1.0 (0.03%),1.0 (0.03%),3.0 (0.1%),2.0 (0.07%),4.0 (0.13%),1.0 (0.03%),5.0 (0.17%),2.0 (0.07%),6.0 (0.2%),4.0 (0.13%),1.0 (0.03%),3.0 (0.1%),2.0 (0.07%),0.0 (0.0%),1.0 (0.03%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Datalytics,17348,"**Начни год так, что",https://t.me/datalytx/1338,2025-01-17 15:54:18,1837,487.0 (26.51%),74.0 (4.03%),80.0 (4.35%),46.0 (2.5%),53.0 (2.89%),359.0 (19.54%),49.0 (2.67%),118.0 (6.42%),24.0 (1.31%),35.0 (1.91%),239.0 (13.01%),53.0 (2.89%),11.0 (0.6%),22.0 (1.2%),7.0 (0.38%),5.0 (0.27%),5.0 (0.27%),31.0 (1.69%),39.0 (2.12%),24.0 (1.31%),20.0 (1.09%),8.0 (0.44%),8.0 (0.44%),6.0 (0.33%),7.0 (0.38%),4.0 (0.22%),10.0 (0.54%),8.0 (0.44%),5.0 (0.27%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
karpov.courses,17344,**Одна из крупнейших,https://t.me/KarpovCourses/1946,2025-01-17 15:37:20,11014,3431.0 (31.15%),572.0 (5.19%),437.0 (3.97%),500.0 (4.54%),2256.0 (20.48%),370.0 (3.36%),648.0 (5.88%),297.0 (2.7%),121.0 (1.1%),108.0 (0.98%),212.0 (1.92%),431.0 (3.91%),286.0 (2.6%),117.0 (1.06%),64.0 (0.58%),67.0 (0.61%),42.0 (0.38%),98.0 (0.89%),81.0 (0.74%),36.0 (0.33%),91.0 (0.83%),68.0 (0.62%),20.0 (0.18%),18.0 (0.16%),16.0 (0.15%),80.0 (0.73%),19.0 (0.17%),17.0 (0.15%),46.0 (0.42%),26.0 (0.24%),20.0 (0.18%),34.0 (0.31%),24.0 (0.22%),23.0 (0.21%),13.0 (0.12%),15.0 (0.14%),10.0 (0.09%),7.0 (0.06%),15.0 (0.14%),18.0 (0.16%),18.0 (0.16%),19.0 (0.17%),8.0 (0.07%),7.0 (0.06%),6.0 (0.05%),11.0 (0.1%),41.0 (0.37%),9.0 (0.08%),12.0 (0.11%),12.0 (0.11%),2.0 (0.02%),7.0 (0.06%),12.0 (0.11%),7.0 (0.06%),7.0 (0.06%),5.0 (0.05%),2.0 (0.02%),9.0 (0.08%),5.0 (0.05%),6.0 (0.05%),18.0 (0.16%),7.0 (0.06%),4.0 (0.04%),7.0 (0.06%),2.0 (0.02%),3.0 (0.03%),14.0 (0.13%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
LEFT JOIN,17345,**Пятничная дискусси,https://t.me/leftjoin/1702,2025-01-17 14:25:14,14770,4652.0 (31.5%),7668.0 (51.92%),264.0 (1.79%),194.0 (1.31%),251.0 (1.7%),126.0 (0.85%),80.0 (0.54%),204.0 (1.38%),48.0 (0.32%),30.0 (0.2%),108.0 (0.73%),69.0 (0.47%),68.0 (0.46%),218.0 (1.48%),55.0 (0.37%),51.0 (0.35%),32.0 (0.22%),62.0 (0.42%),47.0 (0.32%),31.0 (0.21%),59.0 (0.4%),22.0 (0.15%),12.0 (0.08%),7.0 (0.05%),21.0 (0.14%),38.0 (0.26%),18.0 (0.12%),18.0 (0.12%),19.0 (0.13%),3.0 (0.02%),8.0 (0.05%),17.0 (0.12%),10.0 (0.07%),8.0 (0.05%),7.0 (0.05%),20.0 (0.14%),4.0 (0.03%),9.0 (0.06%),12.0 (0.08%),17.0 (0.12%),14.0 (0.09%),11.0 (0.07%),5.0 (0.03%),4.0 (0.03%),3.0 (0.02%),2.0 (0.01%),17.0 (0.12%),10.0 (0.07%),15.0 (0.1%),10.0 (0.07%),3.0 (0.02%),3.0 (0.02%),9.0 (0.06%),3.0 (0.02%),8.0 (0.05%),7.0 (0.05%),12.0 (0.08%),2.0 (0.01%),1.0 (0.01%),10.0 (0.07%),5.0 (0.03%),10.0 (0.07%),7.0 (0.05%),4.0 (0.03%),1.0 (0.01%),3.0 (0.02%),4.0 (0.03%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
"Секреты аналитики | Data Science, BI, Tableau",17347,[**Курс проложит ана,https://t.me/analytics_secrets/3008,2025-01-17 13:30:00,5269,1704.0 (32.34%),587.0 (11.14%),314.0 (5.96%),324.0 (6.15%),260.0 (4.93%),131.0 (2.49%),192.0 (3.64%),49.0 (0.93%),29.0 (0.55%),34.0 (0.65%),99.0 (1.88%),50.0 (0.95%),43.0 (0.82%),51.0 (0.97%),26.0 (0.49%),22.0 (0.42%),143.0 (2.71%),102.0 (1.94%),58.0 (1.1%),28.0 (0.53%),43.0 (0.82%),18.0 (0.34%),39.0 (0.74%),26.0 (0.49%),20.0 (0.38%),30.0 (0.57%),17.0 (0.32%),42.0 (0.8%),57.0 (1.08%),33.0 (0.63%),15.0 (0.28%),29.0 (0.55%),64.0 (1.21%),37.0 (0.7%),43.0 (0.82%),19.0 (0.36%),26.0 (0.49%),20.0 (0.38%),36.0 (0.68%),45.0 (0.85%),20.0 (0.38%),31.0 (0.59%),17.0 (0.32%),5.0 (0.09%),11.0 (0.21%),17.0 (0.32%),22.0 (0.42%),14.0 (0.27%),17.0 (0.32%),1.0 (0.02%),9.0 (0.17%),9.0 (0.17%),23.0 (0.44%),11.0 (0.21%),12.0 (0.23%),18.0 (0.34%),8.0 (0.15%),13.0 (0.25%),13.0 (0.25%),17.0 (0.32%),9.0 (0.17%),11.0 (0.21%),9.0 (0.17%),11.0 (0.21%),13.0 (0.25%),12.0 (0.23%),11.0 (0.21%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Время Валеры,17349,"В субботу, в 17 по Л",https://t.me/cryptovalerii/728,2025-01-17 13:06:33,21140,7701.0 (36.43%),2386.0 (11.29%),957.0 (4.53%),1238.0 (5.86%),358.0 (1.69%),957.0 (4.53%),412.0 (1.95%),296.0 (1.4%),1504.0 (7.11%),1059.0 (5.01%),322.0 (1.52%),123.0 (0.58%),99.0 (0.47%),75.0 (0.35%),362.0 (1.71%),125.0 (0.59%),397.0 (1.88%),93.0 (0.44%),68.0 (0.32%),47.0 (0.22%),51.0 (0.24%),69.0 (0.33%),57.0 (0.27%),39.0 (0.18%),263.0 (1.24%),46.0 (0.22%),33.0 (0.16%),30.0 (0.14%),29.0 (0.14%),234.0 (1.11%),266.0 (1.26%),201.0 (0.95%),45.0 (0.21%),106.0 (0.5%),25.0 (0.12%),19.0 (0.09%),23.0 (0.11%),22.0 (0.1%),14.0 (0.07%),17.0 (0.08%),22.0 (0.1%),21.0 (0.1%),92.0 (0.44%),34.0 (0.16%),12.0 (0.06%),59.0 (0.28%),45.0 (0.21%),21.0 (0.1%),17.0 (0.08%),14.0 (0.07%),11.0 (0.05%),16.0 (0.08%),14.0 (0.07%),15.0 (0.07%),18.0 (0.09%),28.0 (0.13%),327.0 (1.55%),46.0 (0.22%),24.0 (0.11%),13.0 (0.06%),16.0 (0.08%),19.0 (0.09%),24.0 (0.11%),16.0 (0.08%),20.0 (0.09%),16.0 (0.08%),12.0 (0.06%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Фичизм,17346,А пока одна роборука,https://t.me/fichism/655,2025-01-17 13:00:30,9817,3287.0 (33.48%),997.0 (10.16%),1103.0 (11.24%),989.0 (10.07%),403.0 (4.11%),293.0 (2.98%),652.0 (6.64%),292.0 (2.97%),242.0 (2.47%),152.0 (1.55%),113.0 (1.15%),165.0 (1.68%),89.0 (0.91%),122.0 (1.24%),42.0 (0.43%),27.0 (0.28%),52.0 (0.53%),66.0 (0.67%),63.0 (0.64%),115.0 (1.17%),21.0 (0.21%),40.0 (0.41%),25.0 (0.25%),19.0 (0.19%),22.0 (0.22%),14.0 (0.14%),20.0 (0.2%),14.0 (0.14%),17.0 (0.17%),13.0 (0.13%),23.0 (0.23%),17.0 (0.17%),13.0 (0.13%),9.0 (0.09%),18.0 (0.18%),20.0 (0.2%),19.0 (0.19%),17.0 (0.17%),12.0 (0.12%),11.0 (0.11%),21.0 (0.21%),9.0 (0.09%),4.0 (0.04%),15.0 (0.15%),3.0 (0.03%),6.0 (0.06%),5.0 (0.05%),10.0 (0.1%),4.0 (0.04%),11.0 (0.11%),2.0 (0.02%),13.0 (0.13%),12.0 (0.12%),10.0 (0.1%),4.0 (0.04%),4.0 (0.04%),7.0 (0.07%),6.0 (0.06%),10.0 (0.1%),2.0 (0.02%),0.0 (0.0%),7.0 (0.07%),3.0 (0.03%),4.0 (0.04%),5.0 (0.05%),3.0 (0.03%),9.0 (0.09%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Время Валеры,17350,В AI департамент X5 ,https://t.me/cryptovalerii/727,2025-01-17 12:04:19,21184,9662.0 (45.61%),1739.0 (8.21%),731.0 (3.45%),803.0 (3.79%),299.0 (1.41%),714.0 (3.37%),1644.0 (7.76%),282.0 (1.33%),603.0 (2.85%),547.0 (2.58%),358.0 (1.69%),152.0 (0.72%),118.0 (0.56%),91.0 (0.43%),273.0 (1.29%),83.0 (0.39%),311.0 (1.47%),94.0 (0.44%),52.0 (0.25%),38.0 (0.18%),42.0 (0.2%),52.0 (0.25%),50.0 (0.24%),31.0 (0.15%),226.0 (1.07%),50.0 (0.24%),38.0 (0.18%),24.0 (0.11%),38.0 (0.18%),200.0 (0.94%),290.0 (1.37%),201.0 (0.95%),44.0 (0.21%),103.0 (0.49%),23.0 (0.11%),23.0 (0.11%),21.0 (0.1%),24.0 (0.11%),19.0 (0.09%),15.0 (0.07%),20.0 (0.09%),25.0 (0.12%),87.0 (0.41%),34.0 (0.16%),16.0 (0.08%),63.0 (0.3%),48.0 (0.23%),23.0 (0.11%),21.0 (0.1%),15.0 (0.07%),14.0 (0.07%),18.0 (0.08%),22.0 (0.1%),19.0 (0.09%),22.0 (0.1%),34.0 (0.16%),339.0 (1.6%),60.0 (0.28%),25.0 (0.12%),21.0 (0.1%),21.0 (0.1%),25.0 (0.12%),27.0 (0.13%),17.0 (0.08%),25.0 (0.12%),22.0 (0.1%),13.0 (0.06%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
